molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,PIC50
CHEMBL257288,CC1=C(C(=O)OC(C)C)C(c2cccc(Cl)c2)N(CCCN(C)C(=O)c2ccc(Oc3ccccc3)cc2)C(=O)N1,active,576.0930000000003,6.586500000000008,1.0,5.0,6.6020599913279625
CHEMBL402197,CC(C)OC(=O)CN(c1cccc(Cl)c1)S(=O)(=O)c1cccc(NC(=O)CCc2ccccc2)c1,active,515.0310000000003,5.058200000000005,1.0,5.0,6.267606240177032
CHEMBL272127,CC(C)OC(=O)CN(c1cccc(Cl)c1)S(=O)(=O)c1cccc(NC(=O)CCNC(=O)OCc2ccccc2)c1,active,588.0820000000004,4.741900000000004,2.0,7.0,6.376750709602099
CHEMBL272128,CC(C)OC(=O)CN(c1cccc(Cl)c1)S(=O)(=O)c1cccc(NC(=O)CN(C)C(=O)OCc2ccccc2)c1,active,588.0820000000004,4.694000000000004,1.0,7.0,6.619788758288394
CHEMBL403689,CN(CC(=O)Nc1cccc(S(=O)(=O)N(Cc2ccccc2)c2cccc(Cl)c2)c1)C(=O)OCc1ccccc1,active,578.0900000000003,5.942600000000005,1.0,5.0,6.958607314841775
CHEMBL269980,CC(C)CCCN(c1cccc(Cl)c1)S(=O)(=O)c1cccc(NC(=O)CN(C)C(=O)OCc2ccccc2)c1,active,572.1270000000004,6.1786000000000065,1.0,5.0,6.7447274948966935
CHEMBL45816,COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C,active,495.6390000000002,5.270900000000005,1.0,5.0,6.886056647693163
CHEMBL257288,CC1=C(C(=O)OC(C)C)C(c2cccc(Cl)c2)N(CCCN(C)C(=O)c2ccc(Oc3ccccc3)cc2)C(=O)N1,active,576.0930000000003,6.586500000000008,1.0,5.0,6.187086643357144
CHEMBL257288,CC1=C(C(=O)OC(C)C)C(c2cccc(Cl)c2)N(CCCN(C)C(=O)c2ccc(Oc3ccccc3)cc2)C(=O)N1,active,576.0930000000003,6.586500000000008,1.0,5.0,6.7447274948966935
CHEMBL1210027,CC[C@H](C)[C@H](NC(=O)N1CCC2(CC1)CN(C(C)C)C2c1ccc(Cl)cc1)C(=O)OC,active,450.02300000000014,4.484600000000004,1.0,4.0,6.982966660701219
CHEMBL1210080,CC(C)N1CC2(CCN(C(=O)Nc3ccc(F)c(F)c3)CC2)C1c1ccc(Cl)cc1,active,433.9300000000002,5.697600000000006,1.0,2.0,6.7594507517174005
CHEMBL1210081,CC(C)N1CC2(CCN(C(=O)Nc3cc(F)cc(F)c3)CC2)C1c1ccc(Cl)cc1,active,433.9300000000002,5.697600000000006,1.0,2.0,6.860120913598763
CHEMBL1210027,CC[C@H](C)[C@H](NC(=O)N1CCC2(CC1)CN(C(C)C)C2c1ccc(Cl)cc1)C(=O)OC,active,450.02300000000014,4.484600000000004,1.0,4.0,6.939302159646388
CHEMBL1210027,CC[C@H](C)[C@H](NC(=O)N1CCC2(CC1)CN(C(C)C)C2c1ccc(Cl)cc1)C(=O)OC,active,450.02300000000014,4.484600000000004,1.0,4.0,6.134896025358872
CHEMBL1210902,O=C1N(c2ccc(F)c(Cl)c2)C(c2ccccn2)C12CCN(c1nc3cc(F)c(C(F)(F)F)cc3[nH]1)CC2,active,547.9150000000001,6.283000000000003,1.0,4.0,7.508638306165727
CHEMBL1210902,O=C1N(c2ccc(F)c(Cl)c2)C(c2ccccn2)C12CCN(c1nc3cc(F)c(C(F)(F)F)cc3[nH]1)CC2,active,547.9150000000001,6.283000000000003,1.0,4.0,7.5376020021010435
CHEMBL1210901,O=C1N(c2ccc(F)c(Cl)c2)C(c2ccccn2)C12CCN(c1nc3cc(F)c(Cl)cc3[nH]1)CC2,active,514.3630000000003,5.917600000000003,1.0,4.0,7.221848749616356
CHEMBL1210900,O=C1N(c2ccc(F)c(Cl)c2)C(c2ccccn2)C12CCN(c1nc3ccc(Cl)cc3[nH]1)CC2,active,496.37300000000033,5.778500000000004,1.0,4.0,7.107905397309519
CHEMBL1210899,O=C1N(c2cccc(Cl)c2)C(c2ccccn2)C12CCN(c1nc3cc(F)c(C(F)(F)F)cc3[nH]1)CC2,active,529.9250000000001,6.143900000000003,1.0,4.0,7.356547323513812
CHEMBL1210835,O=C(Nc1cc(F)cc(F)c1)N1CCC2(CC1)C(=O)N(c1cncc(Cl)c1)C2c1ccccn1,active,483.90600000000006,4.810400000000004,1.0,4.0,6.284832642151542
CHEMBL1209968,N#Cc1cccc(N2C(=O)C3(CCN(C(=O)Nc4cc(F)cc(F)c4)CC3)C2c2ccccn2)c1,active,473.4830000000001,4.633680000000004,1.0,4.0,6.135488918941608
CHEMBL1209968,N#Cc1cccc(N2C(=O)C3(CCN(C(=O)Nc4cc(F)cc(F)c4)CC3)C2c2ccccn2)c1,active,473.4830000000001,4.633680000000004,1.0,4.0,6.607303046740334
CHEMBL1210767,O=C(Nc1ccc(F)c(F)c1)N1CCC2(CC1)C(=O)N(c1cccc(Cl)c1)C2c1cccc[n+]1[O-],active,498.91700000000014,4.653800000000005,1.0,3.0,6.156144577376839
CHEMBL1210027,CC[C@H](C)[C@H](NC(=O)N1CCC2(CC1)CN(C(C)C)C2c1ccc(Cl)cc1)C(=O)OC,active,450.02300000000014,4.484600000000004,1.0,4.0,6.910094888560602
CHEMBL1210080,CC(C)N1CC2(CCN(C(=O)Nc3ccc(F)c(F)c3)CC2)C1c1ccc(Cl)cc1,active,433.9300000000002,5.697600000000006,1.0,2.0,6.468521082957745
CHEMBL1210081,CC(C)N1CC2(CCN(C(=O)Nc3cc(F)cc(F)c3)CC2)C1c1ccc(Cl)cc1,active,433.9300000000002,5.697600000000006,1.0,2.0,6.484126156288321
CHEMBL1210027,CC[C@H](C)[C@H](NC(=O)N1CCC2(CC1)CN(C(C)C)C2c1ccc(Cl)cc1)C(=O)OC,active,450.02300000000014,4.484600000000004,1.0,4.0,6.906578314837765
CHEMBL1210899,O=C1N(c2cccc(Cl)c2)C(c2ccccn2)C12CCN(c1nc3cc(F)c(C(F)(F)F)cc3[nH]1)CC2,active,529.9250000000001,6.143900000000003,1.0,4.0,7.200659450546418
CHEMBL1210900,O=C1N(c2ccc(F)c(Cl)c2)C(c2ccccn2)C12CCN(c1nc3ccc(Cl)cc3[nH]1)CC2,active,496.37300000000033,5.778500000000004,1.0,4.0,7.1487416512809245
CHEMBL1210901,O=C1N(c2ccc(F)c(Cl)c2)C(c2ccccn2)C12CCN(c1nc3cc(F)c(Cl)cc3[nH]1)CC2,active,514.3630000000003,5.917600000000003,1.0,4.0,7.075720713938118
CHEMBL1210902,O=C1N(c2ccc(F)c(Cl)c2)C(c2ccccn2)C12CCN(c1nc3cc(F)c(C(F)(F)F)cc3[nH]1)CC2,active,547.9150000000001,6.283000000000003,1.0,4.0,6.97469413473523
CHEMBL1210136,CC[C@H](C)[C@H](NC(=O)N1CCC2(CC1)CN(C)C2c1ccc(Cl)cc1)C(=O)OC,active,421.96900000000005,3.706000000000003,1.0,4.0,6.3872161432802645
CHEMBL1210137,CN1CC2(CCN(C(=O)Nc3cc(F)cc(F)c3)CC2)C1c1ccc(Cl)cc1,active,405.8760000000001,4.919000000000004,1.0,2.0,6.669586226650809
CHEMBL1210138,CC[C@H](C)[C@H](NC(=O)N1CCC2(CC1)C(=O)N(C)C2c1ccc(Cl)cc1)C(=O)OC,active,435.9520000000001,3.2326000000000015,1.0,4.0,6.096910013008056
CHEMBL1210139,CN1C(=O)C2(CCN(C(=O)Nc3cc(F)cc(F)c3)CC2)C1c1ccc(Cl)cc1,active,419.85900000000015,4.445600000000003,1.0,2.0,6.036212172654444
CHEMBL1210140,CC(C)CN1CC2(CCN(C(=O)Nc3cc(F)cc(F)c3)CC2)C1c1ccc(Cl)cc1,active,447.9570000000001,5.945200000000006,1.0,2.0,6.752026733638194
CHEMBL1210202,CC[C@H](C)[C@H](NC(=O)N1CCC2(CC1)CN(C(C)C)C2c1ccc(F)cc1)C(=O)OC,active,433.5680000000001,3.9703000000000035,1.0,4.0,6.59176003468815
CHEMBL1210203,CC(C)N1CC2(CCN(C(=O)Nc3cc(F)cc(F)c3)CC2)C1c1ccc(F)cc1,active,417.4750000000002,5.183300000000005,1.0,2.0,6.764471553092451
CHEMBL1210204,CN1CC2(CCN(C(=O)Nc3cc(F)cc(F)c3)CC2)C1c1ccc(F)cc1,active,389.4210000000001,4.404700000000004,1.0,2.0,6.3872161432802645
CHEMBL1210984,CC[C@H](C)[C@H](NC(=O)N1CCC2(CC1)CN(C1CC1)C2c1ccc(Cl)cc1)C(=O)OC,active,448.0070000000002,4.2386000000000035,1.0,4.0,6.488116639021126
CHEMBL1210205,O=C(Nc1cc(F)cc(F)c1)N1CCC2(CC1)CN(C1CC1)C2c1ccc(Cl)cc1,active,431.9140000000001,5.451600000000004,1.0,2.0,6.400116927926312
CHEMBL1210266,CC[C@H](C)[C@H](NC(=O)N1CCC2(CC1)CN(c1cccc(F)c1)C2c1ccc(Cl)cc1)C(=O)OC,active,502.0300000000001,5.4199000000000055,1.0,4.0,6.835647144215563
CHEMBL1210267,CC[C@H](C)[C@H](NC(=O)N1CCC2(CC1)C(=O)N(c1cccc(F)c1)C2c1ccc(Cl)cc1)C(=O)OC,active,516.0130000000001,4.946500000000005,1.0,4.0,7.346787486224656
CHEMBL1210267,CC[C@H](C)[C@H](NC(=O)N1CCC2(CC1)C(=O)N(c1cccc(F)c1)C2c1ccc(Cl)cc1)C(=O)OC,active,516.0130000000001,4.946500000000005,1.0,4.0,6.059483515067432
CHEMBL1210983,CC[C@H](C)[C@H](NC(=O)N1CCC2(CC1)C(=O)N(c1cccc(F)c1)C2c1ccc(Cl)cc1)C(=O)OC#N,active,526.9960000000001,4.797780000000004,1.0,5.0,7.455931955649724
CHEMBL1210370,CC[C@H](C)[C@H](NC(=O)N1CCC2(CC1)C(=O)N(c1cccc(F)c1)C2c1ccc(Cl)cc1)C(=O)OC(C)C,active,544.0670000000001,5.725100000000006,1.0,4.0,7.346787486224656
CHEMBL1210371,CC[C@H](C)[C@H](NC(=O)N1CCC2(CC1)C(=O)N(c1cccc(F)c1)C2c1ccc(Cl)cc1)C(=O)NC,active,515.0290000000001,4.519500000000003,2.0,3.0,6.739928612014925
CHEMBL1210372,COC(=O)[C@H](COC(C)(C)C)NC(=O)N1CCC2(CC1)C(=O)N(c1cccc(F)c1)C2c1ccc(Cl)cc1,active,546.0390000000002,4.715500000000004,1.0,5.0,6.600326278518962
CHEMBL1210985,COC(=O)[C@H](C)NC(=O)N1CCC2(CC1)C(=O)N(c1cccc(F)c1)C2c1ccc(Cl)cc1,active,473.932,3.920300000000003,1.0,4.0,6.082494490447453
CHEMBL1209965,C[C@H](NC(=O)N1CCC2(CC1)C(=O)N(c1cccc(F)c1)C2c1ccc(Cl)cc1)c1ccccc1,active,491.9940000000001,6.120000000000006,1.0,2.0,6.856985199745905
CHEMBL1209966,C[C@@H](NC(=O)N1CCC2(CC1)C(=O)N(c1cccc(F)c1)C2c1ccc(Cl)cc1)c1ccccc1,active,491.9940000000001,6.120000000000006,1.0,2.0,6.454692883534176
CHEMBL1210442,C[C@H](NC(=O)N1CCC2(CC1)C(=O)N(c1cccc(F)c1)C2c1ccc(Cl)cc1)c1ccc(F)cc1,active,509.9840000000001,6.259100000000005,1.0,2.0,7.086186147616283
CHEMBL1209967,CC[C@H](NC(=O)N1CCC2(CC1)C(=O)N(c1cccc(F)c1)C2c1ccc(Cl)cc1)c1ccccc1,active,506.02100000000013,6.510100000000007,1.0,2.0,6.649751981665837
CHEMBL1210505,O=C(Nc1cc(F)cc(F)c1)N1CCC2(CC1)C(=O)N(c1cccc(F)c1)C2c1ccc(Cl)cc1,active,499.9200000000001,6.159500000000004,1.0,2.0,6.23210238398191
CHEMBL1210505,O=C(Nc1cc(F)cc(F)c1)N1CCC2(CC1)C(=O)N(c1cccc(F)c1)C2c1ccc(Cl)cc1,active,499.9200000000001,6.159500000000004,1.0,2.0,6.4089353929735005
CHEMBL1210506,N#Cc1cccc(NC(=O)N2CCC3(CC2)C(=O)N(c2cccc(F)c2)C3c2ccc(Cl)cc2)c1,active,488.95000000000005,5.752980000000004,1.0,3.0,6.73754891026957
CHEMBL1210564,O=C(Nc1cc(F)cc(F)c1)N1CCC2(CC1)CN(c1ccc(F)c(Cl)c1)C2c1ccccn1,active,486.92500000000007,6.027900000000005,1.0,3.0,7.221848749616356
CHEMBL1210564,O=C(Nc1cc(F)cc(F)c1)N1CCC2(CC1)CN(c1ccc(F)c(Cl)c1)C2c1ccccn1,active,486.92500000000007,6.027900000000005,1.0,3.0,6.536107011014093
CHEMBL1210565,O=C(Nc1cc(F)cc(F)c1)N1CCC2(CC1)C(=O)N(c1ccc(F)c(Cl)c1)C2c1ccccn1,active,500.90800000000013,5.554500000000004,1.0,3.0,8.397940008672037
CHEMBL1210565,O=C(Nc1cc(F)cc(F)c1)N1CCC2(CC1)C(=O)N(c1ccc(F)c(Cl)c1)C2c1ccccn1,active,500.90800000000013,5.554500000000004,1.0,3.0,6.7544873321858505
CHEMBL1210628,O=C(Nc1ccc(F)c(F)c1)N1CCC2(CC1)C(=O)N(c1ccc(F)c(Cl)c1)C2c1ccccn1,active,500.90800000000013,5.554500000000004,1.0,3.0,7.3872161432802645
CHEMBL1210628,O=C(Nc1ccc(F)c(F)c1)N1CCC2(CC1)C(=O)N(c1ccc(F)c(Cl)c1)C2c1ccccn1,active,500.90800000000013,5.554500000000004,1.0,3.0,6.39577394691553
CHEMBL1210629,O=C(Nc1cccc(C(F)(F)F)c1)N1CCC2(CC1)C(=O)N(c1ccc(F)c(F)c1)C2c1ccccn1,active,516.4700000000001,5.780800000000005,1.0,3.0,7.769551078621726
CHEMBL1210629,O=C(Nc1cccc(C(F)(F)F)c1)N1CCC2(CC1)C(=O)N(c1ccc(F)c(F)c1)C2c1ccccn1,active,516.4700000000001,5.780800000000005,1.0,3.0,6.7544873321858505
CHEMBL1210692,O=C(Nc1ccc(F)c(F)c1)N1CCC2(CC1)C(=O)N(c1cccc(Cl)c1)C2c1ccccn1,active,482.9180000000001,5.415400000000004,1.0,3.0,6.935542010773082
CHEMBL1210692,O=C(Nc1ccc(F)c(F)c1)N1CCC2(CC1)C(=O)N(c1cccc(Cl)c1)C2c1ccccn1,active,482.9180000000001,5.415400000000004,1.0,3.0,6.185752404268079
CHEMBL1210693,N#Cc1cccc(NC(=O)N2CCC3(CC2)C(=O)N(c2cccc(Cl)c2)C3c2ccccn2)c1,active,471.9480000000001,5.008880000000004,1.0,4.0,7.2441251443275085
CHEMBL1210693,N#Cc1cccc(NC(=O)N2CCC3(CC2)C(=O)N(c2cccc(Cl)c2)C3c2ccccn2)c1,active,471.9480000000001,5.008880000000004,1.0,4.0,6.068033885271827
CHEMBL1210766,O=C(Nc1cc(F)cc(F)c1)N1CCC2(CC1)C(=O)N(c1cccc(Cl)c1)C2c1ccccn1,active,482.9180000000001,5.415400000000004,1.0,3.0,7.7447274948966935
CHEMBL1210766,O=C(Nc1cc(F)cc(F)c1)N1CCC2(CC1)C(=O)N(c1cccc(Cl)c1)C2c1ccccn1,active,482.9180000000001,5.415400000000004,1.0,3.0,6.698970004336019
CHEMBL1210203,CC(C)N1CC2(CCN(C(=O)Nc3cc(F)cc(F)c3)CC2)C1c1ccc(F)cc1,active,417.4750000000002,5.183300000000005,1.0,2.0,6.002176919254275
CHEMBL1210984,CC[C@H](C)[C@H](NC(=O)N1CCC2(CC1)CN(C1CC1)C2c1ccc(Cl)cc1)C(=O)OC,active,448.0070000000002,4.2386000000000035,1.0,4.0,6.146910470148135
CHEMBL1210267,CC[C@H](C)[C@H](NC(=O)N1CCC2(CC1)C(=O)N(c1cccc(F)c1)C2c1ccc(Cl)cc1)C(=O)OC,active,516.0130000000001,4.946500000000005,1.0,4.0,6.962573502059376
CHEMBL1209968,N#Cc1cccc(N2C(=O)C3(CCN(C(=O)Nc4cc(F)cc(F)c4)CC3)C2c2ccccn2)c1,inactive,473.4830000000001,4.633680000000004,1.0,4.0,4.714442690992226
CHEMBL1210564,O=C(Nc1cc(F)cc(F)c1)N1CCC2(CC1)CN(c1ccc(F)c(Cl)c1)C2c1ccccn1,active,486.92500000000007,6.027900000000005,1.0,3.0,7.3872161432802645
CHEMBL1210629,O=C(Nc1cccc(C(F)(F)F)c1)N1CCC2(CC1)C(=O)N(c1ccc(F)c(F)c1)C2c1ccccn1,active,516.4700000000001,5.780800000000005,1.0,3.0,6.548213564475709
CHEMBL1210565,O=C(Nc1cc(F)cc(F)c1)N1CCC2(CC1)C(=O)N(c1ccc(F)c(Cl)c1)C2c1ccccn1,active,500.90800000000013,5.554500000000004,1.0,3.0,7.376750709602099
CHEMBL1210692,O=C(Nc1ccc(F)c(F)c1)N1CCC2(CC1)C(=O)N(c1cccc(Cl)c1)C2c1ccccn1,active,482.9180000000001,5.415400000000004,1.0,3.0,6.928117992693875
CHEMBL1210628,O=C(Nc1ccc(F)c(F)c1)N1CCC2(CC1)C(=O)N(c1ccc(F)c(Cl)c1)C2c1ccccn1,inactive,500.90800000000013,5.554500000000004,1.0,3.0,4.752026733638194
CHEMBL1210983,CC[C@H](C)[C@H](NC(=O)N1CCC2(CC1)C(=O)N(c1cccc(F)c1)C2c1ccc(Cl)cc1)C(=O)OC#N,inactive,526.9960000000001,4.797780000000004,1.0,5.0,4.769551078621726
CHEMBL45816,COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C,active,495.6390000000002,5.270900000000005,1.0,5.0,6.0
CHEMBL45816,COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C,active,495.6390000000002,5.270900000000005,1.0,5.0,7.494850021680094
CHEMBL1684954,C[C@@H](NC(=O)Cc1ccc(C2CC2)cc1)c1ccc(OCC(F)(F)F)cn1,active,378.394,4.320000000000004,1.0,3.0,7.036212172654444
CHEMBL1732375,CC(C)(C)CCN1C[C@@H]2[C@@H](CNC(=O)c3cc(Cl)cc(Cl)c3)[C@@H]2C1,active,369.3360000000001,4.337200000000004,1.0,2.0,7.443697499232712
CHEMBL45816,COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C,active,495.6390000000002,5.270900000000005,1.0,5.0,6.0
CHEMBL2337981,CC(C)(C)NC(=O)NCCN1CCC(CO)(CNC(=O)c2cc(Cl)cc(Cl)c2)CC1,active,459.4180000000001,2.8954000000000013,4.0,4.0,6.221848749616356
CHEMBL2337980,CC(C)(C)NC(=O)NCCN1CCC(O)(CNC(=O)c2cc(Cl)cc(Cl)c2)CC1,active,445.3910000000002,2.6478,4.0,4.0,6.221848749616356
CHEMBL2337979,CC(C)(C)NC(=O)NCCN1CCCC(NC(=O)c2cc(Cl)cc(Cl)c2)C1,active,415.3650000000001,3.285300000000002,3.0,3.0,6.301029995663981
CHEMBL2337978,CC(C)(C)NC(=O)NCCN1CCC(NC(=O)c2cc(Cl)cc(Cl)c2)C1,active,401.3380000000001,2.8952000000000018,3.0,3.0,6.096910013008056
CHEMBL2337977,CC(C)(C)NC(=O)NCCN1CC(NC(=O)c2cc(Cl)cc(Cl)c2)C1,active,387.31100000000015,2.5051000000000014,3.0,3.0,6.096910013008056
CHEMBL2338409,CC(C)(C)NC(=O)NCCN1CCC(CNC(=O)c2cc(Cl)cc(Cl)c2)C1,active,415.3650000000001,3.142800000000002,3.0,3.0,6.3979400086720375
CHEMBL2338407,CC(C)(C)NC(=O)NCCN1CCCC(CNC(=O)c2cc(Cl)cc(Cl)c2)C1,active,429.39200000000017,3.5329000000000024,3.0,3.0,6.301029995663981
CHEMBL2338406,CC(C)(C)NC(=O)NCCN1CCC(CNC(=O)c2cc(Cl)cc(Cl)c2)CC1,active,429.39200000000017,3.5329000000000024,3.0,3.0,6.301029995663981
CHEMBL2338405,CC(C)(C)NC(=O)NCCN1CCN(CC(=O)Nc2cc(Cl)cc(Cl)c2)CC1,active,430.3800000000001,2.6472000000000007,3.0,4.0,6.522878745280337
CHEMBL2338404,CC(C)(C)CS(=O)(=O)NCCN1CCN(CC(=O)NC23CC4CC(CC(C4)C2)C3)CC1,active,454.6810000000004,1.6545000000000023,2.0,5.0,6.045757490560675
CHEMBL2338400,CC(C)(C)NC(=O)NCCN1CCN(CC(=O)NC23CC4CC(CC(C4)C2)C3)CC1,active,419.6140000000003,1.7867000000000013,3.0,4.0,6.301029995663981
CHEMBL2337984,CC(C)(C)NC(=O)CN1CCN(CC(=O)NC23CC4CC(CC(C4)C2)C3)CC1,active,390.57200000000023,1.603700000000001,2.0,4.0,6.0
CHEMBL2165063,COc1ccc2ncc(=O)n(CCN3CCC(NCc4ccc5c(n4)NC(=O)CO5)CC3)c2c1,inactive,464.5260000000003,1.385199999999999,2.0,9.0,3.4775557664936803
CHEMBL3355573,N[C@@H](Cn1c(=O)cnc2ccc(F)cc21)[C@H]1CC[C@H](NCc2ncc3c(n2)NC(=O)CO3)CC1,inactive,467.5050000000003,1.3323999999999985,3.0,9.0,4.0
CHEMBL3355575,COc1cnc2ccc(=O)n(C[C@H](N)[C@H]3CC[C@H](NCc4ccc5c(n4)NC(=O)CO5)CC3)c2c1,inactive,478.5530000000003,1.8068999999999997,3.0,9.0,3.4775557664936803
CHEMBL3589546,O=C(c1cccc(S(=O)(=O)Nc2ccccc2F)c1)N1CCN2CCC[C@@H]2C1,inactive,403.47900000000027,2.5467000000000004,1.0,4.0,4.97469413473523
CHEMBL3589554,O=C(c1cc(S(=O)(=O)Nc2ccccc2F)c(Cl)cc1Cl)N1CCN2CCC[C@@H]2C1,inactive,472.36900000000037,3.853500000000003,1.0,4.0,4.721246399047171
CHEMBL3609820,CO[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)C[C@@H]2CC[C@H]1c1ccccc12,active,403.57000000000016,5.267500000000005,1.0,3.0,6.649751981665837
CHEMBL3609819,COc1cccc2nc(CCCN(C)CC[C@]3(OC(=O)C(C)C)C[C@H]4CCC[C@@H]3c3ccccc34)[nH]c12,active,503.6870000000003,6.2190000000000065,1.0,5.0,7.075720713938118
CHEMBL3608947,CC(C)C(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)C[C@@H]2CCC[C@H]1c1ccccc12,active,473.66100000000023,6.210400000000007,1.0,4.0,6.647817481888637
CHEMBL3609818,CC(C)C(=O)O[C@@]1(CCN(C)CCCc2nc3ccccc3[nH]2)C[C@H]2CCC[C@@H]1c1ccccc12,active,473.66100000000023,6.210400000000007,1.0,4.0,6.735182176990463
CHEMBL3608945,CC(C)C(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)C[C@@H]2CC[C@H]1c1ccccc12,active,459.6340000000002,5.820300000000007,1.0,4.0,6.455931955649724
CHEMBL3609817,CC(C)C(=O)O[C@@]1(CCN(C)CCCc2nc3ccccc3[nH]2)C[C@H]2CC[C@@H]1c1ccccc12,active,459.6340000000002,5.820300000000007,1.0,4.0,6.400116927926312
CHEMBL3608947,CC(C)C(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)C[C@@H]2CCC[C@H]1c1ccccc12,active,473.66100000000023,6.210400000000007,1.0,4.0,6.663540266151471
CHEMBL3608946,CN(CCCc1nc2ccccc2[nH]1)CC[C@@]1(OC(=O)C2CC2)C[C@@H]2CC[C@H]1c1ccccc12,active,457.61800000000034,5.574300000000006,1.0,4.0,6.6777807052660805
CHEMBL3608945,CC(C)C(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)C[C@@H]2CC[C@H]1c1ccccc12,active,459.6340000000002,5.820300000000007,1.0,4.0,6.364516253185088
CHEMBL3608944,COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)C[C@@H]2CC[C@H]1c1ccccc12,active,461.60600000000017,4.810700000000004,1.0,5.0,6.442492798094342
CHEMBL3608943,CC(C)C(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)C[C@H](O)c2cc(F)ccc2[C@@H]1C(C)C,active,509.66600000000017,5.771400000000007,2.0,5.0,7.119186407719209
CHEMBL3608942,CC(C)C(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)C[C@@H](O)c2cc(F)ccc2[C@@H]1C(C)C,active,509.66600000000017,5.771400000000007,2.0,5.0,6.97061622231479
CHEMBL3608316,CC(C)C(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)C[C@H](OCc2ccccc2)c2cc(F)ccc2[C@@H]1C(C)C,active,599.7910000000002,7.9959000000000096,1.0,5.0,6.94692155651658
